ids,score
203741,0.049
12486,0.042
24965,0.7167
59857,0.2976
154951,0.5472
264963,0.0648
104549,0.5777
129848,0.2732
8781,0.6418
165677,0.0025
268079,0.1092
213004,0.0786
249605,0.0733
204836,0.0036
153531,0.1401
155689,0.7512
303267,0.2868
37476,0.5332
27672,0.2735
304008,0.1084
8401,0.1093
28592,0.5222
191601,0.0988
58411,0.7147
4995,0.265
298049,0.0921
179183,0.1913
16445,0.6437
156900,0.6654
290298,0.2024
61619,0.5551
299838,0.0424
275469,0.345
207788,0.1457
42785,0.7116
74937,0.6559
212894,0.0514
105024,0.3091
274186,0.2539
269997,0.116
5308,0.494
164298,0.7127
297977,0.2502
248109,0.0679
119119,0.2659
296674,0.0006
33800,0.3813
104044,0.4983
3756,0.8364
34499,0.4546
105569,0.464
262790,0.1056
266471,0.0446
114303,0.4924
231663,0.0366
170956,0.7014
155053,0.8068
95121,0.5408
117676,0.1639
111308,0.3495
295604,0.0478
272603,0.3892
161399,0.5812
93895,0.4668
159120,0.2161
83541,0.0017
170882,0.7758
294083,0.0648
185805,0.1102
67552,0.4853
42827,0.3853
160061,0.6656
288085,0.0849
242284,0.0254
107380,0.4637
230136,0.099
148238,0.3913
184370,0.2854
7050,0.0679
148905,0.2721
81386,0.3032
4117,0.1207
111626,0.4139
182831,0.046
101825,0.0998
140464,0.1971
54363,0.591
236275,0.0047
151428,0.3197
151039,0.4835
133550,0.3692
56368,0.1809
207483,0.0592
149456,0.4292
18022,0.1058
180314,0.1149
200591,0.0227
295752,0.149
118795,0.5368
33723,0.103
272371,0.1863
295057,0.0169
288752,0.3237
29081,0.5178
252354,0.0998
53626,0.1503
281248,0.1819
228420,0.0902
289675,0.0583
256470,0.3714
175839,0.1477
297201,0.5378
109582,0.5233
163918,0.7217
69376,0.1269
139466,0.2004
85628,0.0387
76325,0.2099
231314,0.0154
131890,0.3495
55464,0.3123
183424,0.1477
16447,0.6789
32828,0.1969
233754,0.6436
297730,0.0003
63536,0.3984
287654,0.1837
121782,0.3906
12043,0.6743
226909,0.145
117199,0.1394
73663,0.0609
191666,0.026
292376,0.4259
193300,0.1011
128013,0.3753
257408,0.0464
208378,0.0004
108234,0.3803
135004,0.1979
179488,0.3332
220349,0.1401
87239,0.517
134498,0.1777
155961,0.5333
53078,0.5718
102971,0.5773
211462,0.0972
129668,0.1545
188382,0.3971
3566,0.0006
180108,0.0017
61275,0.0352
131301,0.4811
255702,0.0661
97514,0.2106
291922,0.1512
172837,0.4675
277955,0.2341
293955,0.1046
10742,0.4271
239598,0.0257
12579,0.121
42294,0.2721
268658,0.1248
71272,0.1402
236463,0.1843
257363,0.3072
293031,0.4134
92010,0.2703
82536,0.4095
66268,0.5191
285568,0.0017
238622,0.2862
408,0.1968
270116,0.1084
269362,0.0821
13084,0.6824
89993,0.5773
174726,0.0844
286894,0.0074
281591,0.1055
64659,0.4986
155320,0.6162
44719,0.4588
45813,0.4414
71982,0.71
106238,0.179
254487,0.553
215367,0.1272
233871,0.1913
78138,0.5354
147091,0.2014
236290,0.1912
19661,0.1114
191292,0.134
39183,0.4213
8275,0.6004
50942,0.0127
81307,0.5319
171626,0.5634
117974,0.5924
272920,0.0194
108188,0.4727
263343,0.0269
54798,0.7831
162704,0.591
98891,0.1008
254272,0.1535
290451,0.0698
248063,0.145
171763,0.7936
241326,0.0985
59254,0.6529
245210,0.0998
39674,0.4597
208679,0.0935
236568,0.0781
240953,0.0903
207036,0.2324
93908,0.3287
96247,0.4041
6576,0.4933
285353,0.0795
14494,0.5886
250338,0.0863
24056,0.3344
107334,0.2405
79368,0.496
132924,0.1046
97864,0.5313
25376,0.7034
93484,0.4672
215063,0.0045
293262,0.174
298553,0.0812
126219,0.3794
101448,0.0925
215107,0.1431
199036,0.2257
262379,0.1114
53956,0.1925
107606,0.1817
146006,0.3249
29800,0.36
60922,0.0048
208552,0.144
278640,0.1846
287118,0.1033
190019,0.046
105420,0.4589
235067,0.0116
34517,0.5781
296953,0.0004
85035,0.4573
44514,0.2429
171958,0.7169
276334,0.2031
120675,0.3428
102585,0.1352
132430,0.2495
154301,0.589
79389,0.2107
168126,0.5579
193382,0.0708
69041,0.5812
163315,0.4474
117226,0.3691
19724,0.0929
237186,0.2259
160277,0.1088
177281,0.4278
117728,0.1448
33984,0.2664
105512,0.007
207404,0.5179
37178,0.4644
179668,0.1599
56253,0.2881
121243,0.213
146078,0.0988
221525,0.1862
294376,0.1337
34232,0.2583
300072,0.0118
187984,0.0144
165541,0.8557
273888,0.155
276702,0.0062
236515,0.0233
73882,0.5412
259270,0.4209
136479,0.4702
263991,0.1316
293116,0.0006
94081,0.3089
95861,0.524
293494,0.119
59356,0.3801
216744,0.035
3204,0.1397
286761,0.0538
122560,0.5543
156325,0.246
236781,0.4116
164528,0.5116
151462,0.1795
177516,0.0035
259509,0.0012
146640,0.3225
136925,0.2835
18799,0.2439
295463,0.0493
240589,0.0976
285117,0.096
228521,0.2643
114703,0.3471
305401,0.0047
1181,0.0402
297343,0.1224
38975,0.4662
207223,0.0518
301331,0.1091
150229,0.3966
67652,0.474
21625,0.312
230466,0.3059
164401,0.0964
111353,0.2817
41955,0.0392
171781,0.7828
48068,0.8242
105669,0.493
137220,0.5437
146065,0.319
229232,0.007
52210,0.0165
106234,0.3656
3337,0.0002
153956,0.2696
128924,0.5383
118641,0.526
6250,0.5944
74488,0.5955
69274,0.5437
266139,0.0926
148801,0.2934
153664,0.1908
12865,0.2625
284181,0.1137
72985,0.5022
122595,0.4425
111396,0.2187
190480,0.0758
193495,0.1848
35535,0.4124
159580,0.5566
201582,0.0381
264069,0.0265
12653,0.7725
65492,0.5584
85016,0.0001
108109,0.1505
116654,0.2595
171418,0.7949
50067,0.6836
124494,0.0716
114587,0.1526
134101,0.1639
106519,0.1077
259541,0.0096
256793,0.0538
283747,0.3198
192615,0.1971
178783,0.053
72901,0.4278
66159,0.4726
137381,0.6429
122145,0.4554
79738,0.2321
135557,0.379
47571,0.0846
23269,0.2282
99933,0.1939
219414,0.0951
168290,0.7086
254171,0.1679
269254,0.2376
52248,0.0848
206457,0.2562
22232,0.206
187951,0.3017
301773,0.0287
20952,0.3079
86739,0.3566
271962,0.2935
243156,0.0262
218772,0.0004
146295,0.2836
61615,0.0455
110110,0.3183
88101,0.398
90824,0.4429
156657,0.4496
293447,0.0187
292868,0.4362
166381,0.8143
168001,0.595
221292,0.0105
248002,0.2051
148901,0.3799
295517,0.2029
129137,0.2762
112338,0.2705
243207,0.0006
75727,0.6267
65435,0.7086
203021,0.0
86568,0.0044
51503,0.5219
47068,0.6524
133786,0.4463
151373,0.176
90264,0.3628
238795,0.0824
68782,0.169
187094,0.2088
248199,0.0006
251636,0.0528
81492,0.176
132426,0.207
298766,0.155
221168,0.0194
133103,0.1938
263724,0.0998
224770,0.0265
260482,0.0404
91264,0.2403
139935,0.6445
126379,0.2079
52670,0.7147
91467,0.2661
4033,0.0217
230768,0.2544
143293,0.2582
151823,0.6901
131486,0.4918
12052,0.3849
216836,0.1801
163090,0.284
150609,0.2295
197182,0.2218
105152,0.5641
13798,0.8476
15909,0.204
103553,0.2605
77765,0.5717
164810,0.5244
169074,0.929
46561,0.2121
167839,0.6976
49836,0.5891
52447,0.3931
30968,0.3705
189028,0.1519
124568,0.1958
50801,0.4832
191998,0.1196
159077,0.5374
245555,0.3773
18288,0.3779
268803,0.0037
296602,0.2202
299723,0.4749
174303,0.0003
250269,0.0726
126105,0.1766
128389,0.312
299750,0.078
298276,0.0175
276270,0.021
12082,0.5994
166651,0.5176
128111,0.5175
177541,0.046
269634,0.0296
236428,0.0007
154848,0.5199
41407,0.5488
33333,0.6738
97048,0.4209
264997,0.1337
91534,0.2027
192330,0.0995
236434,0.2725
113931,0.4484
185890,0.1525
10491,0.5598
173232,0.8133
160232,0.1799
125143,0.4134
261226,0.1309
27916,0.3548
84607,0.4146
145101,0.3501
117965,0.2578
66249,0.3569
149385,0.0112
10821,0.6503
181914,0.1979
251152,0.1616
232083,0.0121
276996,0.0028
30432,0.374
126220,0.0742
184004,0.0918
44399,0.0538
258912,0.0019
146944,0.4628
64671,0.5896
274722,0.0048
209515,0.0001
255482,0.1108
216374,0.2453
90712,0.1972
217957,0.0108
254967,0.2495
225838,0.1985
19220,0.4436
55439,0.4477
153689,0.5243
16059,0.4726
122120,0.3975
259472,0.0609
83957,0.249
31039,0.4688
207398,0.0951
199071,0.2639
113839,0.4858
121940,0.381
118345,0.4833
125352,0.276
127359,0.5068
132273,0.3338
76102,0.4618
181372,0.2421
110774,0.0716
3695,0.0006
236522,0.1068
228087,0.085
133931,0.4981
303751,0.1505
278213,0.1217
300496,0.2248
69090,0.176
18260,0.5681
109577,0.3735
79615,0.4052
249603,0.1111
112213,0.3832
11403,0.5652
276915,0.2234
109624,0.6064
123309,0.4732
134080,0.1377
52052,0.4771
278313,0.1717
187017,0.3452
300677,0.057
269568,0.0367
71033,0.1761
206785,0.3414
265973,0.0682
141463,0.3077
22505,0.6283
180625,0.0779
191760,0.0011
291900,0.0504
103538,0.5854
1092,0.7991
38962,0.7547
251004,0.0251
36257,0.8273
129083,0.3628
77814,0.0028
21950,0.4683
181637,0.0597
139110,0.2293
62810,0.4726
287773,0.2714
148586,0.3078
100786,0.2073
247060,0.1752
197276,0.1251
112331,0.2291
290650,0.1723
68218,0.5794
30459,0.4103
195316,0.101
143794,0.6032
283659,0.071
36037,0.451
152167,0.5356
134373,0.5201
151379,0.2158
191186,0.1265
233141,0.119
7142,0.5232
286229,0.04
261219,0.0754
192040,0.0072
299777,0.1999
58589,0.1777
48109,0.7874
41181,0.1757
88558,0.1921
73601,0.6369
198262,0.2104
291891,0.1293
109072,0.2362
148767,0.3691
233331,0.1401
5990,0.2742
260687,0.0444
277008,0.143
183300,0.1798
146788,0.126
86458,0.4554
220583,0.5354
223049,0.0533
144954,0.5927
80326,0.0165
121591,0.1832
103039,0.4175
115857,0.4489
268152,0.2216
99548,0.4431
19126,0.7063
113131,0.3435
160981,0.4021
129236,0.2324
243453,0.0024
149001,0.0817
43537,0.6269
106147,0.4643
94728,0.4919
116778,0.5564
214001,0.1434
30189,0.694
147956,0.3569
149558,0.0106
238906,0.0003
144844,0.199
76926,0.3834
145030,0.078
234352,0.1008
53766,0.8892
58682,0.6786
175946,0.1723
254342,0.0393
190597,0.6616
277163,0.0264
264237,0.0147
152333,0.1906
285212,0.0118
218420,0.4926
64827,0.5289
156651,0.4865
54453,0.7104
304086,0.0406
170161,0.6562
113010,0.25
162741,0.1719
148808,0.4862
158026,0.3153
58924,0.2153
83724,0.0577
175736,0.137
65146,0.6744
38519,0.7299
53603,0.3272
126540,0.7116
135681,0.0028
127013,0.1997
68115,0.3533
133141,0.4272
291180,0.1355
206070,0.1687
81819,0.2657
295172,0.0836
145789,0.3998
84707,0.4011
224512,0.0006
268641,0.1961
106929,0.4557
245252,0.0936
200196,0.2061
153929,0.4556
294736,0.0436
238556,0.2218
51048,0.5129
66631,0.474
84427,0.469
28574,0.1689
200225,0.0211
201206,0.0307
76004,0.3913
31998,0.0884
226745,0.0006
131259,0.3043
292236,0.0106
289899,0.1321
119417,0.4942
29478,0.258
274999,0.1388
181648,0.0903
31306,0.1915
150457,0.3471
177726,0.0361
201741,0.1363
123223,0.4981
206644,0.0379
116210,0.3363
89874,0.48
265681,0.101
158127,0.5598
196791,0.0984
114099,0.1876
86842,0.4261
98952,0.4771
50447,0.2039
209656,0.3266
216839,0.0791
145577,0.3793
134629,0.6066
153344,0.352
197613,0.1987
238052,0.1694
119399,0.2286
116098,0.6586
163477,0.2418
135152,0.3299
120119,0.0995
286610,0.1219
11517,0.704
277984,0.469
88455,0.51
284199,0.1477
52888,0.3641
166960,0.7569
193349,0.1115
103606,0.2409
20,0.5598
278525,0.1781
44948,0.4527
119795,0.3735
204890,0.0386
34733,0.1917
1253,0.4004
116751,0.1379
4601,0.3427
114606,0.024
106178,0.3431
68827,0.573
194044,0.1025
202129,0.0433
60082,0.0386
229858,0.0565
215464,0.1511
277956,0.1043
259828,0.0003
169032,0.7839
212786,0.0334
73457,0.0211
53072,0.5364
132216,0.3694
251892,0.0922
290716,0.1091
269405,0.0231
296063,0.1233
81159,0.4933
33896,0.014
276016,0.055
81537,0.6149
115222,0.597
261994,0.0957
95107,0.2118
151655,0.3407
193211,0.1104
298296,0.2932
138410,0.2967
126284,0.3099
270042,0.2583
148252,0.2831
248970,0.0805
45270,0.7
111436,0.5377
213285,0.0245
80416,0.0803
277052,0.0212
163482,0.27
216590,0.1142
182344,0.2403
181044,0.1106
190769,0.0076
167090,0.7699
305160,0.0184
132632,0.3466
184743,0.0455
230584,0.0665
157804,0.8631
81491,0.2804
181340,0.1004
198767,0.1087
95768,0.331
161277,0.0006
167221,0.6965
190886,0.0006
46944,0.3582
201440,0.2704
480,0.5313
157676,0.4512
55705,0.2678
205872,0.3166
27033,0.5433
161251,0.2241
298589,0.1622
34205,0.2958
3386,0.0048
297537,0.1389
302166,0.1237
244224,0.1401
224859,0.1749
287683,0.0116
152373,0.0083
169071,0.7509
268071,0.0012
253727,0.0682
181327,0.03
82345,0.2242
13143,0.0109
180603,0.0025
10035,0.0298
153798,0.2099
199900,0.3049
51262,0.064
56349,0.6721
75731,0.7113
8539,0.4819
36161,0.2804
18435,0.3501
103562,0.4927
38533,0.1895
287262,0.1806
84831,0.1732
66507,0.4999
290116,0.1967
281221,0.1063
67277,0.3651
148266,0.5347
104455,0.2239
258975,0.3237
119997,0.1655
111502,0.3155
78868,0.2031
116788,0.0819
82724,0.2467
89908,0.0867
91124,0.3415
165994,0.5374
167683,0.5535
112540,0.486
141101,0.055
229422,0.213
128078,0.4236
292181,0.131
43417,0.0355
224473,0.1111
70893,0.8179
65833,0.1742
116410,0.469
299990,0.3813
37169,0.6153
127492,0.469
200354,0.1136
121976,0.3201
122409,0.5508
10578,0.4361
29052,0.3956
149832,0.4139
299579,0.0722
131912,0.6097
162547,0.411
64540,0.6066
296172,0.1137
303966,0.2116
79055,0.27
263105,0.007
123764,0.5392
152628,0.189
164629,0.6825
135216,0.2991
206767,0.1072
175397,0.0146
131244,0.4766
206842,0.0011
156940,0.6362
48510,0.7202
267472,0.0202
198501,0.0174
280062,0.0154
285843,0.1581
238924,0.0072
143496,0.3402
104731,0.4667
188846,0.199
55563,0.2389
234565,0.0426
101924,0.3853
99111,0.5385
141378,0.4166
203084,0.0429
117995,0.363
174875,0.329
215103,0.1636
189924,0.3072
291306,0.0447
98108,0.4897
119514,0.4118
71315,0.0488
144167,0.538
27370,0.0043
37120,0.0711
281182,0.1583
3470,0.2322
140689,0.4086
15757,0.0125
201476,0.2341
131955,0.3985
52584,0.6251
291455,0.0012
298156,0.0786
98538,0.5373
22399,0.0821
165852,0.6514
149373,0.4862
219440,0.1068
147186,0.3463
299785,0.066
188740,0.0221
236839,0.3353
113291,0.3139
107923,0.2374
135261,0.2193
108592,0.4196
161208,0.6096
74461,0.6873
33492,0.4582
101671,0.1908
118293,0.2851
170757,0.7845
59459,0.5482
145550,0.5191
305770,0.1636
158795,0.5924
1152,0.7046
112146,0.5072
273419,0.1099
189782,0.0181
98176,0.4397
235469,0.0
245164,0.2484
304818,0.1218
43117,0.5781
271783,0.0648
115516,0.2829
98893,0.4688
305237,0.0192
167747,0.8253
110094,0.3529
282930,0.4495
72771,0.0742
195000,0.0037
166192,0.6616
125307,0.521
288078,0.0684
74872,0.6449
121785,0.3353
257867,0.3232
296363,0.1698
85586,0.3295
43568,0.5711
26849,0.1634
132564,0.3602
242676,0.0594
293851,0.0732
36907,0.0284
71024,0.5686
146303,0.4917
285145,0.04
101718,0.2977
73025,0.1056
125853,0.381
268807,0.0011
102156,0.6179
134945,0.2371
207215,0.1238
176722,0.1815
253857,0.0006
280734,0.0106
63898,0.5894
32830,0.7507
147779,0.3454
108859,0.1545
258683,0.0821
192185,0.199
11393,0.1663
20048,0.0336
167630,0.7375
38730,0.1418
299071,0.3493
63488,0.4677
293974,0.0392
78172,0.3909
301856,0.0532
11447,0.5163
197693,0.1118
216739,0.0074
266496,0.0062
150698,0.0392
102012,0.2001
138969,0.4167
189431,0.338
271667,0.2434
238864,0.015
162912,0.0
255278,0.0029
123400,0.2691
285056,0.1287
148502,0.0001
62132,0.1038
286176,0.0
132251,0.104
259927,0.0512
63524,0.7091
204336,0.1416
199875,0.1692
137270,0.033
122465,0.4289
274149,0.0048
72652,0.5463
84583,0.4585
196087,0.0665
248237,0.0523
251424,0.0003
162079,0.5246
169881,0.4155
116134,0.5309
22592,0.5549
239226,0.2936
126965,0.1915
245967,0.1522
16912,0.2781
718,0.6979
251322,0.1406
70738,0.0
46962,0.6491
181719,0.0004
84225,0.4684
138313,0.139
149859,0.106
203157,0.0174
166056,0.8442
197443,0.0111
15139,0.4457
94591,0.4059
95982,0.2964
115122,0.1846
247716,0.017
40080,0.5325
227258,0.0893
92199,0.6183
208314,0.2045
184439,0.1953
98318,0.2403
188789,0.1202
53182,0.5832
264392,0.0867
4184,0.2488
256821,0.0587
5405,0.3657
217926,0.3183
78622,0.3399
148765,0.3048
103973,0.0686
224312,0.0313
176336,0.0607
213583,0.2287
130534,0.4051
36761,0.2572
118375,0.283
251232,0.0282
100750,0.4946
41980,0.2038
68922,0.6743
162650,0.2137
35991,0.4612
296940,0.4007
283085,0.276
257606,0.1773
44452,0.6267
148149,0.1414
29241,0.279
48219,0.4882
98308,0.0921
37770,0.5697
259887,0.0406
152518,0.5001
84547,0.1088
75442,0.5561
95613,0.1687
286938,0.1846
123232,0.2418
189796,0.0045
146080,0.4727
267208,0.2307
16965,0.3186
167899,0.749
111497,0.1658
79486,0.5455
60740,0.7795
52319,0.8272
50230,0.507
25408,0.0004
230692,0.1486
125655,0.1594
74394,0.2844
136171,0.3407
102324,0.088
294357,0.1936
151549,0.6031
286685,0.1065
258765,0.0413
112055,0.3968
7203,0.4353
207596,0.2334
285584,0.2919
43413,0.6023
221456,0.0135
88293,0.4722
59568,0.1363
284890,0.1936
2612,0.0393
291701,0.0503
103308,0.1178
22697,0.2636
261122,0.0114
117452,0.4617
5810,0.4628
285984,0.0113
82088,0.6019
1519,0.6895
65773,0.2321
129320,0.1796
80192,0.5828
282648,0.256
225006,0.1921
102877,0.2041
142469,0.6546
185755,0.3603
195719,0.1054
148888,0.2583
144274,0.1265
116583,0.3497
276014,0.0003
140170,0.4512
83810,0.4935
230689,0.0006
29794,0.0014
102068,0.4686
23448,0.2976
101587,0.3287
304479,0.0212
3960,0.4505
250806,0.1984
194387,0.1455
62592,0.6106
152801,0.4814
264737,0.0007
238432,0.0148
15795,0.5527
115756,0.4219
18228,0.2536
277720,0.0437
273839,0.2262
143891,0.3184
167556,0.7632
154983,0.7161
60376,0.429
73311,0.6231
257766,0.2349
270897,0.1783
212059,0.1747
266354,0.0775
146469,0.4616
24041,0.1241
13293,0.4182
301429,0.0884
248655,0.1114
221169,0.0012
157985,0.1977
8700,0.5597
156510,0.7113
232121,0.0936
122088,0.5171
131917,0.4694
82624,0.606
300573,0.1072
11559,0.1331
215959,0.2572
67677,0.0972
210037,0.0768
141601,0.2632
177707,0.0587
133471,0.5897
218336,0.1121
262005,0.0037
132812,0.005
250028,0.0515
44410,0.163
114751,0.5248
45802,0.1675
266344,0.197
206841,0.1114
100173,0.5221
22188,0.243
3448,0.3428
67995,0.4125
88945,0.5191
147832,0.1231
63314,0.5421
195509,0.0092
233031,0.0002
8252,0.41
74255,0.6196
44614,0.7225
209885,0.0153
107535,0.4872
125960,0.2366
124636,0.1873
149747,0.3825
5899,0.1876
124751,0.246
235701,0.0125
245981,0.134
152558,0.2405
182741,0.1072
302625,0.1047
155568,0.7831
247258,0.1808
46793,0.2738
158559,0.4197
232128,0.0995
223522,0.2159
39615,0.3615
21927,0.2415
133475,0.0479
95397,0.39
297549,0.0501
193632,0.3067
249464,0.0357
152451,0.3587
89628,0.175
91473,0.3547
157551,0.824
170297,0.6427
89682,0.2544
105141,0.3837
137711,0.4515
165980,0.9367
257255,0.3928
127208,0.6588
20131,0.6825
278958,0.0286
175932,0.1768
34374,0.3947
24622,0.3464
221532,0.0354
56206,0.1423
233882,0.0686
146110,0.4099
212999,0.3569
66559,0.1024
253198,0.0393
144841,0.4633
90881,0.2357
212657,0.0964
98896,0.437
281955,0.0552
266128,0.1084
273075,0.1181
218080,0.096
287778,0.0233
78374,0.3314
80784,0.4617
202478,0.11
103567,0.3417
209675,0.0832
247981,0.0951
286410,0.0514
27224,0.7395
172292,0.531
251418,0.0618
223297,0.1182
304831,0.1752
292460,0.1165
150126,0.2701
96111,0.2251
257992,0.085
174477,0.1168
187750,0.0755
297317,0.0383
100368,0.4738
213940,0.4585
3284,0.7514
234843,0.2748
172435,0.8008
36322,0.5702
110393,0.2714
127082,0.31
94149,0.42
129597,0.2672
51714,0.3541
73230,0.3664
241825,0.1201
236761,0.0615
279995,0.1072
191225,0.2462
32816,0.5922
68258,0.4639
108426,0.0648
234835,0.2289
84239,0.3461
19285,0.4048
50503,0.6728
248247,0.0159
234653,0.0139
157504,0.824
67332,0.6889
58797,0.3322
297965,0.3894
50961,0.6326
2083,0.479
54170,0.3336
8633,0.7186
233542,0.0271
122808,0.3243
76206,0.4855
154284,0.6756
151989,0.5773
1984,0.1233
13824,0.3322
118080,0.5338
258153,0.1665
82465,0.1671
289207,0.215
12400,0.3861
144691,0.1574
161479,0.477
23637,0.04
145485,0.2781
234317,0.0511
46841,0.3049
2614,0.3753
71970,0.4633
153618,0.4357
256444,0.1024
155501,0.475
105545,0.3736
258456,0.2026
165933,0.5768
207083,0.0482
291926,0.1431
230921,0.0532
292291,0.2008
241615,0.1157
82359,0.323
160380,0.5674
52484,0.0006
248406,0.0999
54517,0.3385
156480,0.8178
142035,0.5448
50431,0.1704
223831,0.0257
115082,0.3106
166211,0.7788
151293,0.294
304945,0.0003
142039,0.0447
184063,0.3582
91799,0.444
27428,0.697
301350,0.1113
301260,0.0986
304520,0.1033
146234,0.1619
280079,0.0062
240833,0.0006
205694,0.4142
56166,0.5195
208381,0.1778
39395,0.1486
270699,0.0332
130952,0.0609
184480,0.1065
101660,0.5289
128982,0.2492
9339,0.1334
254631,0.0111
244626,0.0663
286050,0.0027
213013,0.2758
135401,0.1667
179734,0.0
49830,0.0561
122489,0.6063
157116,0.4349
163759,0.3825
7273,0.4909
208704,0.1561
45998,0.2159
213770,0.0438
105603,0.3166
49423,0.064
176538,0.3868
67395,0.3252
39165,0.4155
56626,0.5222
122279,0.2028
159311,0.311
83638,0.4103
282154,0.5648
149273,0.2971
177240,0.1322
196254,0.1927
166734,0.6452
276917,0.0006
85200,0.1809
300317,0.2374
53266,0.4924
282846,0.0081
235272,0.1611
85311,0.0198
30903,0.4531
93792,0.1732
153556,0.465
150838,0.1912
182082,0.1284
234046,0.0609
272501,0.1435
54441,0.2759
44512,0.0187
112021,0.218
111163,0.4442
281387,0.0145
135173,0.6278
230664,0.0415
92803,0.1847
203291,0.0347
184217,0.0609
212782,0.1935
90782,0.0358
208623,0.0106
70949,0.4201
205304,0.1937
210371,0.0936
232934,0.0706
245757,0.1153
93061,0.2725
220034,0.3247
280287,0.0003
117187,0.2607
251287,0.1483
208928,0.0384
69398,0.7696
191815,0.1511
154948,0.4449
22316,0.646
203701,0.0706
143331,0.2199
303506,0.2853
95716,0.1846
194015,0.4572
45659,0.375
272191,0.0846
293765,0.0642
26832,0.1443
256338,0.0201
135103,0.2021
35147,0.7567
14978,0.5929
160284,0.4358
45236,0.6981
225584,0.0386
282888,0.2022
149921,0.2571
121163,0.3141
95217,0.1895
269733,0.0703
140740,0.2535
192537,0.106
223819,0.4059
224057,0.1388
253879,0.2179
199301,0.0215
154494,0.7124
140185,0.5329
131753,0.4821
164649,0.6648
240303,0.081
290414,0.099
263403,0.0754
284127,0.168
93577,0.1655
1404,0.3778
186595,0.1675
126718,0.4052
2921,0.7435
32296,0.6751
7454,0.1615
49369,0.2349
301844,0.1735
215589,0.0343
86807,0.2642
257808,0.0577
16235,0.6284
104269,0.2453
8463,0.5262
299529,0.0475
89467,0.1829
191224,0.0935
249372,0.0294
44550,0.8355
264041,0.2242
274542,0.2029
133468,0.565
271754,0.1635
31146,0.4995
90302,0.3102
170251,0.689
86773,0.3985
184196,0.2637
264615,0.0068
